;DATE=2015-07-11	LAT=6741	LON=-21987
;UTC--MHz--Call--SNR,dB--QSB,%--Evidence--Delay,ms
01:11:20	24	5Z4B  	-6.9	100	 0.09	 191
01:11:30	24	4X6TU 	-4.8	100	 0.35	 299
01:11:40	24	OH2B  	-12.3	100	 0.06	  73
01:11:50	24	CS3B  	-7.7	100	 0.11	  65
01:12:00	28	CS3B  	-6.9	100	 0.14	 103
01:12:10	28	LU4AA 	-7.2	100	 0.19	 116
01:12:20	28	OA4B  	-7.0	100	 0.13	  31
01:12:30	28	YV5B  	-6.6	 96	 0.17	   0
01:12:40	28	4U1UN 	-4.8	100	 0.40	  89
01:12:50	28	VE8AT 	-9.0	100	 0.20	 -21
01:13:00	28	W6WX  	19.7	  6	 5.80	  35
01:13:10	28	K6TD  	-0.7	 75	 1.13	  38
01:13:20	28	ZL6B  	-20.0	100	 0.16	 222
01:13:30	28	VK6RBP	-6.1	100	 0.22	 -14
01:13:40	28	JA2IGY	-7.3	100	 0.22	 157
01:13:50	28	RR9O  	-6.5	100	 0.29	  24
01:14:00	28	VR2B  	-6.5	100	 0.09	 179
01:14:10	28	4S7B  	-6.8	100	 0.21	 154
01:14:20	28	ZS6DN 	-6.7	100	 0.14	 337
01:14:30	28	5Z4B  	-10.5	100	 0.07	  20
01:14:40	28	4X6TU 	-7.1	100	 0.38	  17
01:14:50	28	OH2B  	-20.0	100	 0.11	 259
01:15:00	14	4U1UN 	-3.4	100	 0.20	 179
01:15:10	14	VE8AT 	-20.0	100	 0.17	 224
01:15:20	14	W6WX  	20.5	  0	 6.75	  38
01:15:30	14	K6TD  	 6.4	  0	 5.33	  38
01:15:40	14	ZL6B  	-4.1	100	 0.43	 236
01:15:50	14	VK6RBP	-5.6	100	 0.32	 281
01:16:00	14	JA2IGY	-8.4	100	 0.19	 -25
01:16:10	14	RR9O  	-4.9	100	 0.24	  90
01:16:20	14	VR2B  	-5.9	100	 0.08	 247
